SkillID;SkillName;SkillLevel;SkillDmgToArmor;SkillDmgToShield;Cost;Acc;StunChance;KnockoutChance;ChillChance;FlameChance;UpliftChance;SelfShieldDrain;SkillType;SkillDescription
285;Umocnienie;5AA;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
286;Umocnienie;5AB;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
287;Umocnienie;5BA;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
288;Umocnienie;5BB;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
289;Umocnienie;6AAA;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
290;Umocnienie;6AAB;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
291;Umocnienie;6ABB;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
292;Umocnienie;6BBB;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
293;Umocnienie;6BBA;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
294;Umocnienie;6BAA;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
295;Umocnienie;6ABA;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
296;Umocnienie;6BAB;0;0;10;5;0;0;0;0;0;0;Bojowe;Ta umiejêtnoœæ pozwala wzmocniæ pancerz pr¹dami wirowymi, które póŸniej mo¿na roz³adowaæ, przekazuj¹c ich moc do rêkawic w celu zwiêkszenia obra¿eñ zadawanych w walce wrêcz. Zastosowana technologia ogranicza jednak w pewnym stopniu swobodê ruchu, negatywnie wp³ywaj¹c na celnoœæ strza³u.
297;Spalenie;1;200;0;8;0;0;0;0;30;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
298;Spalenie;2;200;0;8;5;0;0;0;30;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
299;Spalenie;3;200;0;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
300;Spalenie;4A;200;0;7;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
301;Spalenie;4B;200;0;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
302;Spalenie;5AA;200;0;7;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
303;Spalenie;5AB;200;0;7;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
304;Spalenie;5BA;200;0;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
305;Spalenie;5BB;200;0;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
306;Spalenie;6AAA;200;100;7;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
307;Spalenie;6AAB;200;0;7;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
308;Spalenie;6ABB;200;0;7;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
309;Spalenie;6BBB;200;0;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
310;Spalenie;6BBA;200;100;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
311;Spalenie;6BAA;200;100;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
312;Spalenie;6ABA;200;100;7;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
313;Spalenie;6BAB;200;0;8;5;0;0;0;50;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza rozgrzanego ³adunku plazmy. £adunek jest wyj¹tkowo efektywny przeciwko pancerzom i celom nieos³oniêtym, ³atwo rozlewa siê na dotkniête powierzchnie i wywo³uje silne poparzenia. Bardziej zaawansowane modyfikacje umo¿liwiaj¹ generowanie plazmy o wy¿szej temperaturze i poprawionych w³aœciwoœciach lotnych.
314;Przeci¹¿enie;1;50;200;8;0;30;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
315;Przeci¹¿enie;2;50;200;8;5;30;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
316;Przeci¹¿enie;3;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
317;Przeci¹¿enie;4A;50;250;7;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
318;Przeci¹¿enie;4B;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
319;Przeci¹¿enie;5AA;50;250;7;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
320;Przeci¹¿enie;5AB;50;250;7;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
321;Przeci¹¿enie;5BA;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
322;Przeci¹¿enie;5BB;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
323;Przeci¹¿enie;6AAA;50;250;7;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
324;Przeci¹¿enie;6AAB;50;250;7;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
325;Przeci¹¿enie;6ABB;50;250;7;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
326;Przeci¹¿enie;6BBB;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
327;Przeci¹¿enie;6BBA;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
328;Przeci¹¿enie;6BAA;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
329;Przeci¹¿enie;6ABA;50;250;7;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
330;Przeci¹¿enie;6BAB;50;250;8;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
331;Przeci¹¿enie (s³absze);5AB;25;125;0;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
332;Przeci¹¿enie (s³absze);5BB;25;125;0;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
333;Przeci¹¿enie (s³absze);6ABB;25;125;0;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
334;Przeci¹¿enie (s³absze);6BBB;25;125;0;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
335;Przeci¹¿enie (s³absze);6BBA;25;125;0;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
336;Przeci¹¿enie (s³absze);6ABA;25;125;0;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
337;Przeci¹¿enie (na³adowane);6AAA;100;500;99;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
338;Przeci¹¿enie (na³adowane);6BBA;100;500;99;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
339;Przeci¹¿enie (na³adowane);6BAA;100;500;99;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
340;Przeci¹¿enie (na³adowane);6ABA;100;500;99;5;50;0;0;0;0;0;Technologiczne;Specjalny program, który umo¿liwia wystrzelenie z omni-klucza potê¿nego ³adunku elektrycznego. £adunek elektryczny jest wyj¹tkowo efektywny przeciwko tarczom, syntetykom oraz urz¹dzeniom mechanicznym, powoduj¹c gwa³towne prze³adowanie ich systemów. U pozosta³ych celów mo¿e wywo³aæ mimowolne skurcze miêœni, problemy z wykonywaniem precyzyjnych czynnoœci, a w powa¿nych przypadkach - zatrzymanie akcji serca.
